"tipo_aeroplano","aeroporto"
"CRJ100","'KIM'"
"787","'SBA'"
"A320","'DYS'"
"CRJ700","'NRR'"
"747","'YOD'"
"CRJ440","'PIH'"
"747","'YFC'"
"190","'HDE'"
"A321","'ASN'"
"777","'JNX'"
"777","'OGZ'"
"190","'YIO'"
"A321","'KIR'"
"CRJ700","'KAG'"
"767","'FSC'"
"CRJ700","'YNJ'"
"707","'ZAC'"
"767","'INO'"
"767","'JUL'"
"777","'BZV'"
"CRJ100","'ESH'"
"CRJ440","'SZY'"
"777","'RUA'"
"A321","'KSO'"
"757","'ZCO'"
"MD80","'MQL'"
"A332","'SUA'"
"757","'NHZ'"
"A319","'STG'"
"787","'CDG'"
"ERJ145","'EPL'"
"170","'ERI'"
"A319","'ILA'"
"A320","'KGS'"
"A319","'NBE'"
"747","'ISO'"
"737","'LLW'"
"A319","'YBE'"
"170","'FDF'"
"A320","'EGX'"
"A321","'KUK'"
"777","'CIC'"
"747","'MPO'"
"737","'ENN'"
"A319","'BEV'"
"737","'KGK'"
"A320","'SCI'"
"777","'HUH'"
"757","'CRC'"
"CRJ440","'XMY'"
"777","'OVA'"
"A320","'VDB'"
"CRJ440","'SEE'"
"787","'VAS'"
"727","'MCF'"
"707","'IAS'"
"727","'GPB'"
"747","'CWJ'"
"A332","'TYS'"
"707","'DHR'"
"757","'SVA'"
"CRJ100","'WTZ'"
"CRJ440","'LII'"
"CRJ700","'TGP'"
"767","'ALS'"
"190","'MUI'"
"A320","'SHY'"
"CRJ100","'IFJ'"
"CRJ440","'ROC'"
"737","'BBT'"
"757","'TME'"
"777","'BMB'"
"787","'INZ'"
"CRJ440","'FAI'"
"170","'DMB'"
"170","'AOO'"
"757","'MQF'"
"A321","'HND'"
"MD80","'YPO'"
"747","'ZKE'"
"CRJ100","'AOK'"
"A319","'SZA'"
"767","'EKN'"
"A332","'MWD'"
"A320","'DLA'"
"A332","'SKZ'"
"A320","'YGX'"
"757","'BWO'"
"777","'LRF'"
"A320","'VAN'"
"707","'KAR'"
"190","'GPA'"
"CRJ440","'BAG'"
"A319","'SXE'"
"CRJ440","'BFN'"
"CRJ100","'EVG'"
"170","'KHY'"
"737","'CUC'"
"767","'UGU'"
"757","'LPB'"
"737","'BDT'"
"757","'YQB'"
"787","'CPX'"
"170","'TIZ'"
"757","'KMG'"
"190","'YXC'"
"190","'HLR'"
"MD80","'AAX'"
"A319","'LIS'"
"A319","'TMJ'"
"A320","'MNR'"
"737","'XMN'"
"A319","'NIM'"
"CRJ100","'RHI'"
"ERJ145","'SBD'"
"CRJ440","'BTS'"
"A332","'AVA'"
"A321","'MVV'"
"757","'DEB'"
"A332","'GET'"
"707","'WKF'"
"A332","'UNK'"
"A320","'CCK'"
"767","'RHP'"
"A320","'INQ'"
"787","'GER'"
"MD80","'YOC'"
"737","'EBG'"
"737","'HOQ'"
"A320","'FRD'"
"737","'SIT'"
"707","'VPY'"
"777","'ETS'"
"A320","'OOK'"
"CRJ700","'ILA'"
"CRJ100","'GZA'"
"ERJ145","'TSE'"
"707","'TUN'"
"CRJ700","'APA'"
"A332","'TCH'"
"747","'KDT'"
"707","'MUR'"
"A321","'INK'"
"777","'NER'"
"747","'YHP'"
"A321","'AWZ'"
"A319","'SBG'"
"ERJ145","'CPE'"
"787","'DIK'"
"190","'RFD'"
"A319","'AXJ'"
"777","'RZS'"
"A319","'OSH'"
"A320","'LIH'"
"CRJ700","'MLS'"
"787","'RCB'"
"757","'YLY'"
"727","'CBB'"
"777","'VDM'"
"727","'GOV'"
"A320","'MMU'"
"A321","'EKB'"
"787","'YCT'"
"A319","'KIR'"
"787","'ABB'"
"CRJ100","'PMV'"
"747","'TME'"
"707","'XLS'"
"CRJ440","'BMX'"
"CRJ100","'AOG'"
"CRJ700","'CLO'"
"757","'BHQ'"
"777","'MGF'"
"190","'REB'"
"747","'KUH'"
"A320","'YQI'"
"CRJ440","'KYI'"
"MD80","'ETM'"
"ERJ145","'KAL'"
"ERJ145","'JSM'"
"CRJ440","'FWH'"
"757","'LEL'"
"747","'XUZ'"
"767","'BFN'"
"777","'ASF'"
"CRJ100","'RZR'"
"A320","'MZQ'"
"A320","'BED'"
"A332","'CKS'"
"757","'ZZU'"
"707","'GUQ'"
"CRJ440","'RBL'"
"MD80","'MHH'"
"727","'RVS'"
"A321","'NOR'"
"A320","'FTE'"
"CRJ700","'CAX'"
"777","'YRF'"
"CRJ700","'LNS'"
"A332","'SGE'"
"ERJ145","'HUW'"
"170","'KGY'"
"A319","'NUK'"
"A332","'GLZ'"
"A320","'QPS'"
"CRJ100","'YZX'"
"CRJ700","'JRA'"
"A321","'SGC'"
"777","'CGB'"
"MD80","'CCR'"
"A319","'MAT'"
"787","'PAL'"
"A320","'CUE'"
"CRJ700","'TNW'"
"747","'ASI'"
"CRJ700","'OCM'"
"170","'FRZ'"
"707","'TJI'"
"767","'YUY'"
"737","'HEI'"
"170","'SBT'"
"A320","'AZD'"
"A319","'OUA'"
"ERJ145","'MAS'"
"ERJ145","'DCI'"
"CRJ700","'GHU'"
"A320","'VPE'"
"777","'EWN'"
"707","'HHZ'"
"A321","'HKK'"
"787","'DLI'"
"CRJ100","'UYL'"
"767","'BZI'"
"A320","'WEF'"
"A320","'LCL'"
"170","'SUL'"
"CRJ440","'BBO'"
"777","'BUO'"
"CRJ100","'HTT'"
"ERJ145","'GGS'"
"170","'LUO'"
"ERJ145","'YZX'"
"CRJ700","'LGU'"
"A320","'PIZ'"
"MD80","'NGO'"
"A321","'CLS'"
"CRJ100","'CAW'"
"757","'KSU'"
"ERJ145","'LZU'"
"A320","'RWL'"
"A320","'HYA'"
"757","'BAL'"
"787","'GMZ'"
"170","'TUL'"
"707","'YIB'"
"A320","'LRF'"
"A320","'TLD'"
"170","'HME'"
"777","'RYN'"
"757","'BDM'"
"MD80","'KDC'"
"A319","'TOO'"
"747","'QRR'"
"737","'HIR'"
"A321","'BBU'"
"CRJ700","'PAS'"
"A320","'DOV'"
"CRJ440","'LUN'"
"A321","'MFQ'"
"ERJ145","'VLG'"
"A332","'SYR'"
"747","'PBN'"
"CRJ440","'QLR'"
"747","'OBC'"
"CRJ700","'STK'"
"777","'WOE'"
"A321","'VDC'"
"767","'WOL'"
"CRJ440","'AES'"
"A319","'POW'"
"190","'AKY'"
"757","'OSW'"
"707","'NEU'"
"A319","'ZGR'"
"777","'KEF'"
"190","'TVI'"
"ERJ145","'RJN'"
"777","'MNI'"
"707","'LTM'"
"A321","'RJB'"
"ERJ145","'NHK'"
"A321","'TNI'"
"CRJ700","'ENA'"
"A332","'CDG'"
"A321","'TUI'"
"747","'HNM'"
"A332","'BEP'"
"A321","'PUK'"
"767","'MZQ'"
"CRJ440","'FRB'"
"A321","'JVA'"
"CRJ440","'ECN'"
"787","'SKH'"
"707","'FZO'"
"747","'RPR'"
"707","'UNA'"
"707","'AEH'"
"A332","'PKT'"
"CRJ440","'DEC'"
"A320","'ZBO'"
"767","'IBZ'"
"767","'GET'"
"767","'ALJ'"
"MD80","'CJF'"
"757","'WRY'"
"A321","'LKO'"
"A332","'DJO'"
"A321","'HZH'"
"A321","'KRO'"
"767","'MLC'"
"737","'MCN'"
"A319","'TIZ'"
"777","'CGJ'"
"ERJ145","'YUB'"
"A321","'DPL'"
"170","'BHH'"
"747","'HUL'"
"A332","'LUA'"
"747","'VKT'"
"CRJ700","'LFT'"
"A321","'AAX'"
"MD80","'DIS'"
"A320","'MKS'"
"A320","'SPP'"
"727","'SDR'"
"757","'WBQ'"
"727","'GUZ'"
"777","'GJT'"
"CRJ100","'TOH'"
"757","'DHN'"
"190","'SMQ'"
"787","'ELO'"
"707","'KHW'"
"190","'FLV'"
"CRJ440","'IMF'"
"A320","'MQM'"
"747","'NSE'"
"170","'TLU'"
"MD80","'CYT'"
"A332","'TKK'"
"CRJ440","'MRB'"
"190","'UUA'"
"ERJ145","'DCM'"
"777","'KAA'"
"190","'AUR'"
"190","'LGP'"
"707","'BIK'"
"787","'MJZ'"
"707","'BTT'"
"777","'MFI'"
"727","'KPN'"
"777","'HTA'"
"A332","'CFD'"
"747","'GAI'"
"787","'HOB'"
"A332","'ARU'"
"777","'ILM'"
"777","'QSF'"
"767","'OHE'"
"170","'MZU'"
"767","'YPG'"
"MD80","'SOM'"
"787","'YRV'"
"CRJ100","'CZF'"
"747","'SHJ'"
"CRJ440","'DTW'"
"757","'AGF'"
"A319","'YGZ'"
"737","'GSO'"
"ERJ145","'QHR'"
"MD80","'WGT'"
"757","'TCM'"
"757","'PGU'"
"767","'SGZ'"
"737","'FNR'"
"787","'FLW'"
"CRJ700","'AVI'"
"747","'AZR'"
"190","'KNQ'"
"757","'MJI'"
"767","'TRQ'"
"757","'FLR'"
"A321","'DMA'"
"707","'VRN'"
"787","'IFL'"
"777","'BVI'"
"ERJ145","'KHS'"
"190","'EBU'"
"737","'RVA'"
"CRJ700","'LME'"
"747","'ZAD'"
"727","'LDH'"
"727","'WWA'"
"A321","'YGP'"
"CRJ100","'UTO'"
"747","'SCF'"
"787","'PNE'"
"CRJ440","'TQL'"
"767","'QPS'"
"787","'CCS'"
"CRJ700","'BZE'"
"CRJ100","'WPU'"
"757","'PFQ'"
"707","'PLM'"
"170","'CMK'"
"CRJ100","'ATI'"
"707","'TRO'"
"CRJ440","'BUC'"
"A321","'SRX'"
"747","'DEX'"
"757","'PAJ'"
"CRJ700","'PNA'"
"777","'NAH'"
"737","'RVV'"
"737","'HRI'"
"787","'SVB'"
"707","'KGK'"
"777","'BOO'"
"CRJ440","'TSV'"
"747","'ACT'"
"757","'HJR'"
"707","'VSG'"
"190","'SJY'"
"ERJ145","'CDW'"
"170","'WRI'"
"747","'AZO'"
"170","'ZLT'"
"A332","'IST'"
"747","'ADU'"
"ERJ145","'BBQ'"
"777","'BUC'"
"CRJ100","'PMA'"
"ERJ145","'NME'"
"MD80","'ATH'"
"A320","'GOO'"
"757","'PRM'"
"CRJ700","'AUY'"
"A321","'YHE'"
"767","'CUM'"
"727","'HPA'"
"727","'PMF'"
"A320","'UMU'"
"MD80","'DGO'"
"CRJ440","'LDI'"
"A321","'DNA'"
"707","'IPH'"
"727","'NEV'"
"777","'LUO'"
"A319","'RMI'"
"767","'ORG'"
"787","'ZAT'"
"ERJ145","'OBU'"
"737","'YOH'"
"A319","'BTM'"
"CRJ440","'QUY'"
"757","'LTA'"
"A320","'XCZ'"
"A320","'KIJ'"
"A321","'OAA'"
"CRJ100","'FOC'"
"747","'BUT'"
"787","'TRG'"
"A320","'AOE'"
"737","'YVZ'"
"777","'KKR'"
"777","'LGI'"
"CRJ700","'DNL'"
"787","'BTM'"
"757","'GJT'"
"MD80","'CBT'"
"747","'BAT'"
"707","'YNP'"
"737","'AWK'"
"757","'PVU'"
"777","'HZP'"
"767","'LYU'"
"747","'DJO'"
"A319","'SYU'"
"767","'TYR'"
"A319","'PNQ'"
"767","'GVA'"
"A319","'ZNF'"
"777","'VOG'"
"MD80","'LMM'"
"767","'PZO'"
"707","'ZIH'"
"CRJ100","'ERN'"
"727","'ATC'"
"777","'BCO'"
"A319","'GUP'"
"777","'ROC'"
"190","'MYW'"
"727","'CXP'"
"747","'CUE'"
"A321","'CDP'"
"707","'MTP'"
"A320","'DOU'"
"A321","'BWB'"
"CRJ700","'PJA'"
"767","'BBQ'"
"CRJ700","'CGB'"
"CRJ100","'LUR'"
"A321","'MSU'"
"CRJ700","'FRO'"
"A321","'MFD'"
"777","'NZJ'"
"A320","'YVA'"
"757","'CAE'"
"ERJ145","'YWG'"
"190","'BEK'"
"ERJ145","'RAJ'"
"CRJ700","'HAS'"
"CRJ100","'URO'"
"737","'ZCO'"
"737","'BMK'"
"ERJ145","'LIG'"
"A332","'TKD'"
"737","'SMA'"
"A321","'RCU'"
"767","'KHZ'"
"ERJ145","'CEB'"
"727","'NGD'"
"CRJ440","'FUN'"
"190","'OMI'"
"737","'GNR'"
"767","'DIS'"
"747","'CKH'"
"CRJ100","'DBO'"
"A319","'YRM'"
"ERJ145","'CEU'"
"170","'MJM'"
"A332","'PAV'"
"777","'PAJ'"
"757","'GDN'"
"A321","'OUL'"
"170","'HTR'"
"727","'YBV'"
"777","'HNS'"
"A319","'PXO'"
"A320","'YXC'"
"737","'BUA'"
"MD80","'TLU'"
"170","'DLE'"
"CRJ700","'RMF'"
"757","'YZD'"
"A321","'GUA'"
"CRJ440","'RUR'"
"747","'VMU'"
"757","'TTQ'"
"727","'MBG'"
"747","'MLW'"
"727","'LZR'"
"MD80","'BAS'"
"727","'ILG'"
"727","'EML'"
"A320","'ZQZ'"
"A319","'TBI'"
"MD80","'ZND'"
"747","'RSS'"
"170","'ZKB'"
"757","'MZW'"
"A320","'YRI'"
"190","'BNN'"
"MD80","'ADU'"
"A321","'LSW'"
"A320","'ORB'"
"747","'WBQ'"
"737","'CIK'"
"A319","'IDY'"
"170","'TGD'"
"CRJ440","'KZS'"
"727","'QUY'"
"CRJ100","'LAQ'"
"747","'BPE'"
"707","'UKT'"
"757","'BUS'"
"767","'YNJ'"
"767","'AAX'"
"CRJ100","'ZNZ'"
"707","'SOF'"
"727","'SUV'"
"A320","'RIA'"
"A321","'LRV'"
"ERJ145","'RZR'"
"707","'TOL'"
"737","'MFU'"
"777","'HAM'"
"190","'LUC'"
"737","'ENH'"
"A321","'LFT'"
"170","'RMG'"
"777","'SWO'"
"757","'YEO'"
"ERJ145","'TAB'"
"A321","'PJC'"
"CRJ700","'RET'"
"757","'OIM'"
"757","'BSC'"
"ERJ145","'CBE'"
"777","'FKS'"
"707","'LDV'"
"CRJ100","'GHT'"
"707","'SKH'"
"A319","'FNR'"
"777","'YEY'"
"ERJ145","'PEF'"
"747","'UIP'"
"A321","'MNM'"
"ERJ145","'CKY'"
"757","'ONQ'"
"ERJ145","'TJG'"
"737","'UIB'"
"A321","'ALI'"
"727","'LTX'"
"CRJ700","'OCC'"
"MD80","'TBR'"
"727","'QNC'"
"170","'HTG'"
"A320","'FOM'"
"787","'NYI'"
"CRJ440","'HON'"
"747","'BRW'"
"MD80","'COU'"
"757","'RMT'"
"A320","'AMA'"
"707","'OBL'"
"MD80","'KYA'"
"A332","'ITH'"
"190","'KOJ'"
"757","'EOR'"
"767","'RWF'"
"ERJ145","'SRH'"
"747","'ZIS'"
"737","'SRJ'"
"A321","'ENF'"
"A320","'KRS'"
"A332","'MKM'"
"CRJ440","'OBL'"
"CRJ440","'CNQ'"
"757","'MRX'"
"190","'EOR'"
"CRJ100","'DHT'"
"A321","'ERM'"
"A332","'LYB'"
"767","'ISM'"
"727","'VDE'"
"MD80","'NIU'"
"767","'PNK'"
"777","'ISG'"
"190","'NSE'"
"A320","'TJQ'"
"727","'AOJ'"
"CRJ440","'NAO'"
"CRJ700","'TNF'"
"190","'ALA'"
"MD80","'SHA'"
"ERJ145","'ZQZ'"
"170","'MAY'"
"757","'EBA'"
"787","'YKZ'"
"A319","'YXT'"
"CRJ440","'YOJ'"
"A321","'OJC'"
"787","'OAS'"
"757","'LEJ'"
"777","'KDU'"
"737","'PUU'"
"787","'MIM'"
"787","'YFO'"
"CRJ440","'UAK'"
"190","'AGS'"
"A321","'CRA'"
"190","'MJD'"
"707","'USK'"
"737","'ABA'"
"CRJ100","'SPF'"
"707","'AFL'"
"CRJ100","'GRO'"
"747","'ZXT'"
"170","'MZI'"
"A332","'TIM'"
"A320","'THU'"
"MD80","'ETR'"
"A332","'WTZ'"
"787","'MTF'"
"707","'DAA'"
"757","'PCD'"
"747","'HRE'"
"A320","'ASF'"
"CRJ440","'TDL'"
"707","'APQ'"
"757","'BTM'"
"A319","'BOW'"
"170","'ICI'"
"A319","'TGG'"
"737","'KGA'"
"767","'AEB'"
"A320","'VNT'"
"707","'TAB'"
"707","'ZLT'"
"CRJ700","'NHD'"
"ERJ145","'IND'"
"777","'KGP'"
"777","'WOS'"
"707","'GOI'"
"747","'WFI'"
"777","'KDD'"
"767","'STX'"
"A320","'TOC'"
"170","'BAU'"
"A332","'LVI'"
"170","'ASN'"
"ERJ145","'CPD'"
"767","'PNA'"
"757","'HRO'"
"A332","'ZMG'"
"170","'XYA'"
"727","'JOG'"
"727","'MRW'"
"A320","'HUH'"
"A319","'BMV'"
"727","'BIS'"
"MD80","'NTT'"
"A320","'ZMM'"
"170","'SLU'"
"707","'FAY'"
"707","'TKQ'"
"737","'MMT'"
"757","'YLC'"
"707","'YND'"
"MD80","'MQM'"
"CRJ100","'GGW'"
"747","'AMD'"
"CRJ440","'TLC'"
"CRJ440","'BDO'"
"190","'NBG'"
"767","'OAJ'"
"A320","'KAC'"
"CRJ700","'GCK'"
"190","'IRZ'"
"MD80","'YTZ'"
"170","'ITH'"
"190","'BRL'"
"A319","'TFF'"
"777","'UKS'"
"A332","'EHL'"
"A320","'CTT'"
"170","'YPQ'"
"190","'OKL'"
"CRJ440","'UGO'"
"190","'YZF'"
"727","'YCM'"
"CRJ440","'ARK'"
"A320","'SPC'"
"170","'DRO'"
"787","'EGV'"
"787","'JQA'"
"A320","'QJE'"
"CRJ440","'YBR'"
"A332","'WUA'"
"170","'PEA'"
"707","'DES'"
"767","'ISJ'"
"767","'RIX'"
"CRJ100","'NEL'"
"A332","'TGG'"
"A332","'YME'"
"A332","'COK'"
"190","'MDH'"
"170","'RJL'"
"707","'SCU'"
"CRJ700","'BRU'"
"707","'PIB'"
"CRJ100","'CJF'"
"MD80","'CUB'"
"ERJ145","'SNU'"
"A320","'MAQ'"
"A321","'PCN'"
"A319","'ZKB'"
"A332","'GBE'"
"MD80","'EBU'"
"190","'ARD'"
"CRJ100","'NTY'"
"777","'JHS'"
"747","'YXD'"
"777","'MNY'"
"CRJ700","'ILY'"
"727","'ZRH'"
"CRJ100","'GII'"
"757","'HHH'"
"CRJ100","'KDL'"
"190","'HEA'"
"727","'BLG'"
"757","'SRA'"
"190","'JAU'"
"787","'PMV'"
"757","'VCV'"
"757","'YZE'"
"737","'MXS'"
"737","'SLL'"
"A319","'PKK'"
"737","'JMS'"
"777","'TAO'"
"787","'BYM'"
"170","'UTK'"
"A321","'ORN'"
"CRJ100","'PCL'"
"170","'NBE'"
"A332","'KXE'"
"CRJ440","'AVK'"
"787","'FOS'"
"170","'DBT'"
"747","'TRM'"
"727","'MIB'"
"CRJ100","'ARA'"
"747","'MPY'"
"CRJ440","'YXP'"
"727","'AJU'"
"170","'BAV'"
"CRJ700","'CLJ'"
"A320","'YOS'"
"170","'NGE'"
"170","'MDU'"
"190","'XUZ'"
"190","'AKH'"
"170","'AGU'"
"757","'PAQ'"
"A321","'JGS'"
"A332","'TSH'"
"ERJ145","'PSP'"
"787","'IFJ'"
"190","'OSF'"
"A320","'SPA'"
"727","'HWN'"
"CRJ100","'ZRJ'"
"A332","'CNR'"
"A332","'JMU'"
"190","'YRF'"
"170","'ANP'"
"A332","'DRI'"
"787","'DRG'"
"787","'PLX'"
"CRJ100","'TOT'"
"747","'MFX'"
"CRJ700","'OAZ'"
"737","'CAJ'"
"CRJ440","'MNZ'"
"727","'LPF'"
"727","'OSY'"
"190","'DNH'"
"747","'JDO'"
"727","'LAX'"
"CRJ700","'MUZ'"
"787","'SEP'"
"707","'AKF'"
"MD80","'PKK'"
"727","'TVL'"
"A319","'AWZ'"
"A332","'SHD'"
"767","'JQA'"
"707","'LEJ'"
"A321","'LGB'"
"A321","'SPY'"
"737","'MFX'"
"A320","'WAQ'"
"190","'ISM'"
"757","'GRI'"
"757","'HPN'"
"737","'YKU'"
"170","'RUN'"
"747","'TGG'"
"CRJ700","'ADZ'"
"ERJ145","'YCB'"
"190","'HMR'"
"A321","'BJW'"
"747","'PXM'"
"707","'MXV'"
"ERJ145","'FMI'"
"A319","'HLZ'"
"737","'BKK'"
"747","'CXP'"
"A320","'ONX'"
"CRJ700","'YEY'"
"A320","'JYV'"
"757","'IKU'"
"CRJ100","'GYG'"
"CRJ440","'CGX'"
"A320","'BET'"
"A319","'ADY'"
"A321","'SWD'"
"CRJ440","'BHH'"
"737","'OHS'"
"190","'MQX'"
"767","'OUH'"
"CRJ440","'CNR'"
"707","'LSQ'"
"747","'EEK'"
"CRJ440","'NBE'"
"A332","'TFN'"
"A319","'ACX'"
"MD80","'YAG'"
"787","'ESU'"
"757","'MPK'"
"CRJ700","'SOZ'"
"737","'LAE'"
"767","'ASM'"
"CRJ700","'DTE'"
"A319","'LWS'"
"A319","'UYL'"
"A320","'PVG'"
"CRJ100","'TDJ'"
"A321","'MAI'"
"A332","'HNH'"
"727","'BNX'"
"707","'MEX'"
"CRJ700","'RES'"
"737","'BDD'"
"190","'GZM'"
"MD80","'CVM'"
"CRJ700","'VNX'"
"A332","'ISG'"
"757","'CGH'"
"A319","'KLD'"
"707","'DCU'"
"767","'BXB'"
"190","'BBM'"
"727","'CRP'"
"A321","'BAH'"
"757","'PKA'"
"170","'SPY'"
"A320","'BQT'"
"757","'MBU'"
"MD80","'PSY'"
"757","'OKA'"
"A319","'RIH'"
"CRJ100","'FFT'"
"190","'PNK'"
"A332","'HOQ'"
"MD80","'KBP'"
"CRJ440","'QRA'"
"A321","'WKF'"
"757","'YRF'"
"MD80","'DBN'"
"737","'BGM'"
"A321","'LOK'"
"CRJ700","'BCN'"
"777","'VEL'"
"787","'HLZ'"
"CRJ700","'BXE'"
"CRJ100","'BKW'"
"757","'DAX'"
"CRJ700","'ITB'"
"787","'MUE'"
"CRJ700","'DBT'"
"A319","'GPI'"
"767","'LEN'"
"767","'KHD'"
"767","'USM'"
"170","'KWA'"
"A332","'AYQ'"
"707","'YAS'"
"A319","'ARU'"
"707","'BVS'"
"727","'PUE'"
"190","'CLO'"
"727","'ISP'"
"A332","'ROD'"
"170","'BDR'"
"MD80","'EWN'"
"767","'VDC'"
"737","'YUE'"
"767","'GNY'"
"190","'JUM'"
"A320","'NRR'"
"787","'BJL'"
"190","'UGC'"
"CRJ700","'GRO'"
"A320","'RUA'"
"737","'FTE'"
"A332","'YCC'"
"727","'OPF'"
"767","'PAT'"
"747","'EBU'"
"170","'CNG'"
"777","'MUI'"
"ERJ145","'EKT'"
"A319","'WLD'"
"767","'ESR'"
"727","'SRA'"
"A332","'GYL'"
"737","'SKY'"
"727","'FUL'"
"757","'PTZ'"
"757","'DLZ'"
"A332","'VIR'"
"170","'RKH'"
"787","'SGH'"
"A332","'SPN'"
"767","'LTI'"
"CRJ700","'KUH'"
"CRJ440","'AGP'"
"A319","'RTB'"
"170","'FFU'"
"747","'OFF'"
"CRJ700","'PUC'"
"CRJ100","'BCM'"
"A319","'CND'"
"777","'BAQ'"
"777","'YRL'"
"707","'ZEC'"
"737","'EKO'"
"A321","'END'"
"MD80","'HIM'"
"CRJ440","'TKG'"
"A319","'PKV'"
"MD80","'WHK'"
"767","'GLV'"
"747","'ULN'"
"787","'OTJ'"
"707","'ISG'"
"747","'VRK'"
"CRJ700","'TNH'"
"190","'IKO'"
"747","'OHD'"
"727","'BJR'"
"757","'SOW'"
"757","'LBI'"
"727","'YJN'"
"A332","'DLS'"
"MD80","'SLW'"
"707","'AKI'"
"CRJ440","'OUE'"
"727","'LPX'"
"737","'SGX'"
"707","'YXD'"
"777","'PQQ'"
"737","'LTX'"
"767","'YBK'"
"707","'BRO'"
"737","'ZUC'"
"737","'RCM'"
"777","'EML'"
"787","'CGQ'"
"787","'AHU'"
"727","'STA'"
"A319","'RAH'"
"A321","'BJI'"
"CRJ100","'TKF'"
"737","'SZT'"
"A321","'MGS'"
"707","'PBR'"
"777","'CSA'"
"190","'DLM'"
"767","'APA'"
"707","'LCX'"
"757","'STK'"
"777","'BSO'"
"757","'WFI'"
"A321","'ORJ'"
"A332","'ABM'"
"787","'KND'"
"CRJ700","'VVZ'"
"CRJ100","'TBI'"
"727","'YES'"
"777","'TFF'"
"190","'REP'"
"CRJ700","'WPR'"
"CRJ440","'CCH'"
"777","'YUE'"
"737","'TSA'"
"MD80","'TBN'"
"747","'RAZ'"
"CRJ100","'CQA'"
"757","'BZH'"
"767","'MVS'"
"CRJ440","'AEO'"
"CRJ440","'AEY'"
"737","'AGA'"
"707","'BXH'"
"777","'OSY'"
"727","'BIQ'"
"A320","'PNA'"
"A321","'TNF'"
"757","'LEI'"
"MD80","'RUM'"
"CRJ100","'CLQ'"
"A332","'YZS'"
"767","'ABX'"
"MD80","'WBW'"
"MD80","'HNM'"
"757","'AMB'"
"ERJ145","'IXW'"
"CRJ100","'CRG'"
"747","'DVT'"
"A332","'TJL'"
"CRJ440","'CUF'"
"CRJ100","'CNJ'"
"190","'BLL'"
"170","'MLC'"
"MD80","'ACZ'"
"CRJ440","'KVL'"
"A321","'GCK'"
"A320","'CUC'"
"737","'NCO'"
"A332","'RAS'"
"190","'ZRJ'"
"747","'TVI'"
"ERJ145","'JSU'"
"ERJ145","'LRH'"
"CRJ100","'CXO'"
"747","'YML'"
"A319","'ZKE'"
"707","'REA'"
"ERJ145","'CLJ'"
"787","'AAK'"
"A321","'HGD'"
"CRJ700","'SKX'"
"170","'LPG'"
"777","'CCJ'"
"737","'PAS'"
"190","'UKI'"
"737","'HDE'"
"ERJ145","'WSD'"
"CRJ440","'AIA'"
"747","'OAG'"
"A320","'SRH'"
"747","'APF'"
"737","'FAB'"
"MD80","'MIG'"
"737","'YSC'"
"170","'KLJ'"
"767","'CTU'"
"777","'GAO'"
"707","'GDC'"
"747","'GOA'"
"767","'TDR'"
"A321","'NNL'"
"A320","'HAH'"
"787","'ARY'"
"707","'MNR'"
"A320","'CLT'"
"727","'YXP'"
"727","'RYB'"
"A321","'KIH'"
"A321","'CAK'"
"A332","'ESD'"
"757","'YMM'"
"170","'BWI'"
"747","'BRE'"
"A320","'BOX'"
"757","'AGA'"
"A319","'NZE'"
"A319","'PHW'"
"A319","'DTB'"
"777","'BZN'"
"787","'ACX'"
"727","'TIW'"
"CRJ700","'VLS'"
"ERJ145","'CUD'"
"747","'BDO'"
"A332","'WNN'"
"CRJ440","'LTI'"
"ERJ145","'MEN'"
"CRJ100","'SZY'"
"CRJ100","'APN'"
"CRJ100","'PCB'"
"A332","'TAE'"
"767","'DRV'"
"767","'UOS'"
"170","'ZIA'"
"737","'RUA'"
"777","'VDR'"
"170","'SIG'"
"190","'YJN'"
"767","'YEL'"
"777","'WMT'"
"170","'JAN'"
"190","'PVK'"
"CRJ440","'FKS'"
"A332","'MBZ'"
"CRJ100","'KOS'"
"ERJ145","'MWA'"
"CRJ700","'YBI'"
"CRJ100","'LGI'"
"A319","'UUK'"
"190","'YCW'"
"MD80","'JIB'"
"737","'TIP'"
"787","'GIS'"
"A319","'HGL'"
"ERJ145","'DYA'"
"747","'RES'"
"CRJ100","'BHQ'"
"737","'TUR'"
"787","'HOH'"
"737","'TRV'"
"767","'GUW'"
"A332","'PHC'"
"777","'HAJ'"
"747","'RMG'"
"A321","'YAX'"
"CRJ100","'CJL'"
"747","'ISM'"
"A320","'EDW'"
"170","'MJN'"
"737","'PHB'"
"737","'UIN'"
"707","'ASA'"
"707","'KEV'"
"A321","'BFO'"
"A321","'MRD'"
"A320","'LAX'"
"757","'YSP'"
"787","'ZPH'"
"767","'ADD'"
"737","'MGA'"
"A320","'RJB'"
"737","'CKT'"
"190","'WJU'"
"707","'IGL'"
"707","'BGA'"
"190","'KTR'"
"767","'CAT'"
"747","'RDZ'"
"A319","'MSA'"
"170","'NON'"
"A319","'OAA'"
"707","'SKG'"
"777","'TUL'"
"170","'LEB'"
"727","'BUO'"
"A332","'VDC'"
"CRJ440","'SVW'"
"CRJ440","'OTR'"
"A321","'DUM'"
"777","'RIW'"
"ERJ145","'NDG'"
"747","'HTU'"
"A320","'CAF'"
"727","'OGZ'"
"737","'LIR'"
"757","'KQT'"
"170","'LGD'"
"CRJ440","'KJA'"
