"nome","citta","nazione","codice"
"'Essex County Airport'","'Caldwell'","'United States'","'CDW'"
"'Lee C Fine Memorial Airport'","'Kaiser Lake Ozark'","'United States'","'AIZ'"
"'Thomasville Regional Airport'","'Thomasville'","'United States'","'TVI'"
"'Henderson Executive Airport'","'Henderson'","'United States'","'HSH'"
"'Gostomel Airport'","'Kiev'","'Ukraine'","'GML'"
"'Henry Tift Myers Airport'","'Tifton'","'United States'","'TMA'"
"'Radom Airport'","'RADOM'","'Poland'","'RDO'"
"'Phoenix Deer Valley Airport'","'Phoenix '","'United States'","'DVT'"
"'Revelstoke Airport'","'Revelstoke'","'Canada'","'YRV'"
"'Republic Airport'","'Farmingdale'","'United States'","'FRG'"
"'Zhongwei Shapotou Airport'","'Zhongwei'","'China'","'ZHY'"
"'McKinley National Park Airport'","'McKinley Park'","'United States'","'MCL'"
"'Prospect Creek Airport'","'Prospect Creek'","'United States'","'PPC'"
"'Khwai River Lodge Airport'","'Khwai River'","'Botswana'","'KHW'"
"'Taichung Airport'","'Taichung'","'Taiwan'","'TXG'"
"'Wheeling Ohio County Airport'","'Wheeling'","'United States'","'HLG'"
"'Ye Airport'","'Ye'","'Burma'","'XYE'"
"'Al Maktoum International Airport'","'Dubai'","'United Arab Emirates'","'DWC'"
"'Aransas County Airport'","'Rockport'","'United States'","'RKP'"
"'Megève Airport'","'Verdun'","'France'","'MVV'"
"'Méribel Altiport'","'Ajaccio'","'France'","'MFX'"
"'Baise Youjiang Airport'","'Baise'","'China'","'AEB'"
"'Okaukuejo Airport'","'Okaukuejo'","'Namibia'","'OKF'"
"'Mokuti Lodge Airport'","'Mokuti Lodge'","'Namibia'","'OKU'"
"'Köthen Airport'","'Koethen'","'Germany'","'KOQ'"
"'St. Peter-Ording Airport'","'Sankt Peter-Ording'","'Germany'","'PSH'"
"'Portland Troutdale Airport'","'Troutdale'","'United States'","'TTD'"
"'Portland Hillsboro Airport'","'Hillsboro'","'United States'","'HIO'"
"'Khost Airport'","'Khost'","'Afghanistan'","'KHT'"
"'Namtu Airport'","'Naypyidaw'","'Burma'","'NMT'"
"'Burns Municipal Airport'","'Burns'","'United States'","'BNO'"
"'Prineville Airport'","'Prineville'","'United States'","'PRZ'"
"'Red Bluff Municipal Airport'","'Red Bluff'","'United States'","'RBL'"
"'Marin County Airport - Gnoss Field'","'Novato'","'United States'","'NOT'"
"'Lake County Airport'","'Lakeview'","'United States'","'LKV'"
"'Tillamook Airport'","'Tillamook'","'United States'","'OTK'"
"'Ontario Municipal Airport'","'Ontario'","'United States'","'ONO'"
"'Columbia Gorge Regional the Dalles Municipal Airport'","'The Dalles'","'United States'","'DLS'"
"'Montgomery County Airpark'","'Gaithersburg'","'United States'","'GAI'"
"'Sharana Airstrip'","'Sharona'","'Afghanistan'","'OAS'"
"'Pembroke Airport'","'Pembroke'","'Canada'","'YTA'"
"'Tsumeb Airport'","'Tsumeb'","'Namibia'","'TSB'"
"'Suffield Heliport'","'Suffield'","'Canada'","'YSD'"
"'Blumenau Airport'","'BLUMENAU'","'Brazil'","'BNU'"
"'Cornwall Regional Airport'","'Cornwall'","'Canada'","'YCC'"
"'Zona da Mata Regional Airport'","'Juiz de Fora'","'Brazil'","'IZA'"
"'Morrisville Stowe State Airport'","'Morrisville'","'United States'","'MVL'"
"'Dallas Executive Airport'","'Dallas'","'United States'","'RBD'"
"'Krainiy Airport'","'Baikonur'","'Kazakhstan'","'BXY'"
"'Westerly State Airport'","'Washington County'","'United States'","'WST'"
"'Block Island State Airport'","'Block Island'","'United States'","'BID'"
"'Nightmute Airport'","'Nightmute'","'United States'","'NME'"
"'Toksook Bay Airport'","'Toksook Bay'","'United States'","'OOK'"
"'Ittoqqortoormiit Heliport'","'Ittoqqortoormiit'","'Greenland'","'OBY'"
"'Vinnytsia/Gavyryshivka Airport'","'Vinnitsa'","'Ukraine'","'VIN'"
"'Decatur County Industrial Air Park'","'Bainbridge'","'United States'","'BGE'"
"'La Romaine Airport'","'La Romaine'","'Canada'","'ZGS'"
"'Kegaska Airport'","'Kegaska'","'Canada'","'ZKG'"
"'Black Tickle Airport'","'Black Tickle'","'Canada'","'YBI'"
"'Whiteman Airport'","'Los Angeles'","'United States'","'WHP'"
"'Madera Municipal Airport'","'Madera'","'United States'","'MAE'"
"'Trail Airport'","'Trail'","'Canada'","'YZZ'"
"'Old Arctic Bay Airport'","'Arctic Bay'","'Canada'","'YAB'"
"'Grand-Santi Airport'","'Grand-Santi'","'French Guiana'","'GSI'"
"'Maripasoula Airport'","'Maripasoula'","'French Guiana'","'MPY'"
"'Saint-Laurent-du-Maroni Airport'","'Saint-Laurent-du-Maroni'","'French Guiana'","'LDX'"
"'Kanas Airport'","'Burqin'","'China'","'KJI'"
"'Capurganá Airport'","'Capurgana'","'Colombia'","'CPB'"
"'Sohag International Airport'","'Sohag'","'Egypt'","'HMB'"
"'Presidente General Don Oscar D. Gestido International Airport'","'Rivera'","'Uruguay'","'RVY'"
"'Patos de Minas Airport'","'Patos de Minas'","'Brazil'","'POJ'"
"'Bauru - Arealva Airport'","'Bauru'","'Brazil'","'JTC'"
"'Ourilândia do Norte Airport'","'Ourilandia do Norte'","'Brazil'","'OIA'"
"'Redenção Airport'","'Redencao'","'Brazil'","'RDC'"
"'São Félix do Xingu Airport'","'Sao Felix do Xingu'","'Brazil'","'SXX'"
"'Bonito Airport'","'Bointo'","'Brazil'","'BYO'"
"'São Félix do Araguaia Airport'","'Sao Felix do Araguaia'","'Brazil'","'SXO'"
"'Caçador Airport'","'Cacador'","'Brazil'","'CFC'"
"'Carauari Airport'","'Carauari'","'Brazil'","'CAF'"
"'Eirunepé Airport'","'Eirunepe'","'Brazil'","'ERN'"
"'Concórdia Airport'","'Concordia'","'Brazil'","'CCI'"
"'Francisco Beltrão Airport'","'Francisco Beltrao'","'Brazil'","'FBE'"
"'Confresa Airport'","'Confresa'","'Brazil'","'CFO'"
"'Apalachicola Regional Airport'","'Apalachicola'","'United States'","'AAF'"
"'Umuarama Airport'","'Umuarama'","'Brazil'","'UMU'"
"'Diamantina Airport'","'Diamantina'","'Brazil'","'DTI'"
"'Fonte Boa Airport'","'Fonte Boa'","'Brazil'","'FBA'"
"'Senadora Eunice Micheles Airport'","'Sao Paulo de Olivenca'","'Brazil'","'OLC'"
"'Humaitá Airport'","'Humaita'","'Brazil'","'HUW'"
"'Tapuruquara Airport'","'Santa Isabel do Rio Negro'","'Brazil'","'IRZ'"
"'Oriximiná Airport'","'Oriximina'","'Brazil'","'ORX'"
"'Hotel Transamérica Airport'","'Una'","'Brazil'","'UNA'"
"'Telfer Airport'","'Telfer'","'Australia'","'TEF'"
"'Gazipaşa Airport'","'Alanya'","'Turkey'","'GZP'"
"'Shank Air Base'","'Shank'","'Afghanistan'","'OAA'"
"'St Lucie County International Airport'","'Fort Pierce'","'United States'","'FPR'"
"'Plymouth Municipal Airport'","'Plymouth'","'United States'","'PYM'"
"'Quonset State Airport'","'North Kingstown'","'United States'","'NCO'"
"'Norwood Memorial Airport'","'Norwood'","'United States'","'OWD'"
"'Westfield-Barnes Regional Airport'","'Westfield'","'United States'","'BAF'"
"'Orange County Airport'","'Montgomery'","'United States'","'MGJ'"
"'Capital City Airport'","'Harrisburg'","'United States'","'HAR'"
"'Danbury Municipal Airport'","'Danbury'","'United States'","'DXR'"
"'Boire Field'","'Nashua'","'United States'","'ASH'"
"'Lawrence Municipal Airport'","'Lawrence'","'United States'","'LWM'"
"'Waterbury Oxford Airport'","'Oxford'","'United States'","'OXC'"
"'Richard B Russell Airport'","'Rome'","'United States'","'RMG'"
"'Northeast Alabama Regional Airport'","'Gadsden'","'United States'","'GAD'"
"'Barrow County Airport'","'Winder'","'United States'","'WDR'"
"'Dalton Municipal Airport'","'Dalton'","'United States'","'DNN'"
"'LaGrange Callaway Airport'","'LaGrange'","'United States'","'LGC'"
"'Harris County Airport'","'Pine Mountain'","'United States'","'PIM'"
"'Lee Gilmer Memorial Airport'","'Gainesville'","'United States'","'GVL'"
"'Harry Clever Field'","'New Philadelpha'","'United States'","'PHD'"
"'Hilton Head Airport'","'Hilton Head Island'","'United States'","'HHH'"
"'Daniel Field'","'Augusta'","'United States'","'DNL'"
"'Foothills Regional Airport'","'Morganton'","'United States'","'MRN'"
"'Pike County-Hatcher Field'","'Pikeville'","'United States'","'PVL'"
"'Toccoa Airport - R.G. Letourneau Field'","'Toccoa'","'United States'","'TOC'"
"'Suprunovka Airport'","'Poltava'","'Ukraine'","'PLV'"
"'Wau Airport'","'Wau'","'Sudan'","'WUU'"
"'Humera Airport'","'Humera'","'Ethiopia'","'HUE'"
"'Moyale Airport'","'Moyale'","'Kenya'","'OYL'"
"'Zagora Airport'","'Zagora'","'Morocco'","'OZG'"
"'Yengema Airport'","'Yengema'","'Sierra Leone'","'WYE'"
"'Gbangbatok Airport'","'Gbangbatok'","'Sierra Leone'","'GBK'"
"'Turukhansk Airport'","'Turukhansk'","'Russia'","'THX'"
"'Podkamennaya Tunguska Airport'","'Bor'","'Russia'","'TGP'"
"'Fort Worth Alliance Airport'","'Fort Worth'","'United States'","'AFW'"
"'Renmark Airport'","'Renmark'","'Australia'","'RMK'"
"'Leigh Creek Airport'","'Leigh Creek'","'Australia'","'LGH'"
"'Rottnest Island Airport'","'Rottnest Island'","'Australia'","'RTS'"
"'Forrest Airport'","'Forrest'","'Australia'","'FOS'"
"'Keewaywin Airport'","'Keewaywin'","'Canada'","'KEW'"
"'Marathon Airport'","'Marathon'","'Canada'","'YSP'"
"'Hearst René Fontaine Municipal Airport'","'Hearst'","'Canada'","'YHF'"
"'Hornepayne Municipal Airport'","'Hornepayne'","'Canada'","'YHN'"
"'Kirkland Lake Airport'","'Kirkland Lake'","'Canada'","'YKX'"
"'Manitouwadge Airport'","'Manitouwadge'","'Canada'","'YMG'"
"'Wawa Airport'","'Wawa'","'Canada'","'YXZ'"
"'Manitoulin East Municipal Airport'","'Manitowaning'","'Canada'","'YEM'"
"'Lawrence Municipal Airport'","'Lawrence'","'United States'","'LWC'"
"'Pompano Beach Airpark'","'Pompano Beach'","'United States'","'PPM'"
"'Mallacoota Airport'","'Mallacoota'","'Australia'","'XMC'"
"'Majeed Bin Abdulaziz Airport'","'Al-Ula'","'Saudi Arabia'","'ULH'"
"'Yuendumu Airport'","'Yuendumu '","'Australia'","'YUE'"
"'Lombok International Airport'","'Praya'","'Indonesia'","'LOP'"
"'South Cariboo Region / 108 Mile Airport'","'108 Mile Ranch'","'Canada'","'ZMH'"
"'Handan Airport'","'Handan'","'China'","'HDG'"
"'London-Corbin Airport/Magee Field'","'London'","'United States'","'LOZ'"
"'Simmons Army Air Field'","'Fredericksburg'","'United States'","'FBG'"
"'Modlin Airport'","'Warsaw'","'Poland'","'WMI'"
"'Jixi Xingkaihu Airport'","'Jixi'","'China'","'JXA'"
"'Jeongseok Airport'","'Seogwipo'","'South Korea'","'JDG'"
"'Gimli Industrial Park Airport'","'Gimli'","'Canada'","'YGM'"
"'Beloyarskiy Airport'","'Beloyarsky'","'Russia'","'EYK'"
"'John H Batten Airport'","'Racine'","'United States'","'RAC'"
"'Cesar Lim Rodriguez Airport'","'Taytay'","'Philippines'","'RZP'"
"'Shigatse Air Base'","'Shigatse'","'China'","'RKZ'"
"'Tacoma Narrows Airport'","'Tacoma'","'United States'","'TIW'"
"'Jack Edwards Airport'","'Gulf Shores'","'United States'","'GUF'"
"'General Villamil Airport'","'Isabela'","'Ecuador'","'IBB'"
"'Khmelnytskyi Airport'","'Khmeinitskiy'","'Ukraine'","'HMJ'"
"'Hiroshimanishi Airport'","'Hiroshima'","'Japan'","'HIW'"
"'Yalata Mission Airport'","'Yalata'","'Australia'","'KYI'"
"'Hazleton Municipal Airport'","'Hazleton'","'United States'","'HZL'"
"'Greater Cumberland Regional Airport'","'Cumberland'","'United States'","'CBE'"
"'Wyndham Airport'","'Wyndham'","'Australia'","'WYN'"
"'Bob Quinn Lake Airport'","'Bob Quinn Lake'","'Canada'","'YBO'"
"'Grabtsevo Airport'","'Kaluga'","'Russia'","'KLF'"
"'Tri-County Regional Airport'","'Lone Rock'","'United States'","'LNR'"
"'Joliet Regional Airport'","'Joliet'","'United States'","'JOT'"
"'Illinois Valley Regional Airport-Walter A Duncan Field'","'Peru'","'United States'","'VYS'"
"'Jackson County Reynolds Field'","'Jackson'","'United States'","'JXN'"
"'Wings Field'","'Philadelphia'","'United States'","'BBX'"
"'Okeechobee County Airport'","'Okeechobee'","'United States'","'OBE'"
"'Sebring Regional Airport'","'Sebring'","'United States'","'SEF'"
"'Avon Park Executive Airport'","'Avon Park'","'United States'","'AVO'"
"'Winter Haven Regional Airport - Gilbert Field'","'Winter Haven'","'United States'","'GIF'"
"'Zephyrhills Municipal Airport'","'Zephyrhills'","'United States'","'ZPH'"
"'Ocala International Airport - Jim Taylor Field'","'Ocala'","'United States'","'OCF'"
"'Aiken Regional Airport'","'Aiken'","'United States'","'AIK'"
"'Woodward Field'","'Camden'","'United States'","'CDN'"
"'Lumberton Regional Airport'","'Lumberton'","'United States'","'LBT'"
"'Moore County Airport'","'Pinehurst-Southern Pines'","'United States'","'SOP'"
"'Statesville Regional Airport'","'Statesville'","'United States'","'SVH'"
"'William T. Piper Memorial Airport'","'Lock Haven'","'United States'","'LHV'"
"'Burke Lakefront Airport'","'Cleveland'","'United States'","'BKL'"
"'Chautauqua County-Dunkirk Airport'","'Dunkirk'","'United States'","'DKK'"
"'South Jersey Regional Airport'","'Mount Holly'","'United States'","'LLY'"
"'Linden Airport'","'Linden'","'United States'","'LDJ'"
"'Tri State Steuben County Airport'","'Angola'","'United States'","'ANQ'"
"'Clearwater Air Park'","'Clearwater'","'United States'","'CLW'"
"'Chicago Meigs Airport'","'Chicago'","'United States'","'CGX'"
"'Grand Strand Airport'","'North Myrtle Beach'","'United States'","'CRE'"
"'Buochs Airport'","'Buochs'","'Switzerland'","'BXO'"
"'Wilkes Barre Wyoming Valley Airport'","'Wilkes-Barre'","'United States'","'WBW'"
"'Willoughby Lost Nation Municipal Airport'","'Willoughby'","'United States'","'LNN'"
"'Uummannaq Heliport'","'Uummannaq'","'Greenland'","'UMD'"
"'Bayannur Tianjitai Airport'","'Bayannur'","'China'","'RLK'"
"'Capital City Airport'","'Frankfort'","'United States'","'FFT'"
"'Auburn Lewiston Municipal Airport'","'Lewiston'","'United States'","'LEW'"
"'Marco Island Executive Airport'","'Marco Island Airport'","'United States'","'MRK'"
"'Drummond Island Airport'","'Drummond Island'","'United States'","'DRE'"
"'Gladwin Zettel Memorial Airport'","'Gladwin'","'United States'","'GDW'"
"'Marshfield Municipal Airport'","'Marshfield'","'United States'","'MFI'"
"'Alexander Field South Wood County Airport'","'Wisconsin Rapids'","'United States'","'ISW'"
"'Clinton Municipal Airport'","'Clinton'","'United States'","'CWI'"
"'Beverly Municipal Airport'","'Beverly'","'United States'","'BVY'"
"'Ostafyevo International Airport'","'Moscow'","'Russia'","'OSF'"
"'Trois-Rivières Airport'","'Trois Rivieres'","'Canada'","'YRQ'"
"'Poplar Bluff Municipal Airport'","'Poplar Bluff'","'United States'","'POF'"
"'Keokuk Municipal Airport'","'Keokuk'","'United States'","'EOK'"
"'Perth/Scone Airport'","'Perth'","'United Kingdom'","'PSL'"
"'St Paul Downtown Holman Field'","'St. Paul'","'United States'","'STP'"
"'Söderhamn Airport'","'Soderhamn'","'Sweden'","'SOO'"
"'Saravane Airport'","'Saravane'","'Laos'","'VNA'"
"'Dikson Airport'","'Dikson'","'Russia'","'DKS'"
"'Bantry Aerodrome'","'Bantry'","'Ireland'","'BYT'"
"'Alldays Airport'","'Alldays'","'South Africa'","'ADY'"
"'Butler Co Regional Airport - Hogan Field'","'Hamilton'","'United States'","'HAO'"
"'Garissa Airport'","'Garissa'","'Kenya'","'GAS'"
"'Hola Airport'","'Hola'","'Kenya'","'HOA'"
"'Kericho Airport'","'Kericho'","'Kenya'","'KEY'"
"'Kilaguni Airport'","'Kilaguni'","'Kenya'","'ILU'"
"'Antsirabe Airport'","'Antsirabe'","'Madagascar'","'ATJ'"
"'Bekily Airport'","'Bekily'","'Madagascar'","'OVA'"
"'Ust-Tsylma Airport'","'Ust-Tsylma'","'Russia'","'UTS'"
"'Gorno-Altaysk Airport'","'Gorno-Altaysk'","'Russia'","'RGK'"
"'Fond du Lac County Airport'","'Fond du Lac'","'United States'","'FLD'"
"'Stevens Point Municipal Airport'","'Stevens Point'","'United States'","'STE'"
"'Moma Airport'","'Honuu'","'Russia'","'MQJ'"
"'Peenemünde Airport'","'Peenemunde'","'Germany'","'PEF'"
"'Nusawiru Airport'","'Nusawiru'","'Indonesia'","'CJN'"
"'Galion Municipal Airport'","'Galion'","'United States'","'GQQ'"
"'Tiputini Airport'","'Tiputini'","'Ecuador'","'TPN'"
"'Rio Amazonas Airport'","'Pastaza'","'Ecuador'","'PTZ'"
"'Clarksville–Montgomery County Regional Airport'","'Clarksville'","'United States'","'CKV'"
"'Lompoc Airport'","'Lompoc'","'United States'","'LPC'"
"'Chester County G O Carlson Airport'","'Coatesville'","'United States'","'CTH'"
"'Bost Airport'","'Lashkar Gah'","'Afghanistan'","'BST'"
"'Lankaran International Airport'","'Lankaran'","'Azerbaijan'","'LLK'"
"'Gabala International Airport'","'Qabala'","'Azerbaijan'","'GBB'"
"'Zaqatala International Airport'","'Zaqatala'","'Azerbaijan'","'ZTU'"
"'Lake Placid Airport'","'Lake Placid'","'United States'","'LKP'"
"'Typliy Klyuch Airport'","'Khandyga'","'Russia'","'KDY'"
"'Magan Airport'","'Yakutsk'","'Russia'","'GYG'"
"'Qianjiang Wulingshan Airport'","'Qianjiang'","'China'","'JIQ'"
"'Lima Allen County Airport'","'Lima'","'United States'","'AOH'"
"'Sondok Airport'","'Hamhung'","'North Korea'","'DSO'"
"'Malcolm McKinnon Airport'","'Brunswick'","'United States'","'SSI'"
"'Beaver County Airport'","'Beaver Falls'","'United States'","'BFP'"
"'Georgetown County Airport'","'Georgetown'","'United States'","'GGE'"
"'Hardwick Field'","'Cleveland'","'United States'","'HDI'"
"'Renton Municipal Airport'","'Renton'","'United States'","'RNT'"
"'Brackett Field'","'La Verne'","'United States'","'POC'"
"'Cross City Airport'","'Cross City'","'United States'","'CTY'"
"'Oconee County Regional Airport'","'Clemson'","'United States'","'CEU'"
"'Beech Factory Airport'","'Wichita'","'United States'","'BEC'"
"'Duxford Aerodrome'","'Duxford'","'United Kingdom'","'QFO'"
"'Sidney Municipal-Lloyd W Carr Field'","'Sidney'","'United States'","'SNY'"
"'Great Keppel Is Airport'","'Great Keppel Island'","'Australia'","'GKL'"
"'Roper Bar Airport'","'Roper Bar'","'Australia'","'RPB'"
"'Innisfail Airport'","'Innisfail'","'Australia'","'IFL'"
"'Kalaeloa Airport'","'Kapolei'","'United States'","'JRF'"
"'Bamiyan Airport'","'Bamyan'","'Afghanistan'","'BIN'"
"'Changbaishan Airport'","'Baishan'","'China'","'NBS'"
"'Orang Airport'","'Chongjin'","'North Korea'","'RGO'"
"'Moomba Airport'","'Moomba'","'Australia'","'MOO'"
"'Lublin Airport'","'Lublin'","'Poland'","'LUZ'"
"'Iosco County Airport'","'East Tawas'","'United States'","'ECA'"
"'Villa Airport'","'Maamigili'","'Maldives'","'VAM'"
"'Lingling Airport'","'Yongzhou'","'China'","'LLF'"
"'Lošinj Island Airport'","'Mali Losinj'","'Croatia'","'LSZ'"
"'Onslow Airport'","'Onslow'","'Australia'","'ONS'"
"'Theodore Airport'","'Theodore'","'Australia'","'TDR'"
"'Boulder Municipal Airport'","'Boulder'","'United States'","'WBU'"
"'Bitburg Airport'","'Birburg'","'Germany'","'BBJ'"
"'Palo Alto Airport of Santa Clara County'","'Palo Alto'","'United States'","'PAO'"
"'Ust-Nera Airport'","'Ust-Nera'","'Russia'","'USR'"
"'Falcon Field'","'Mesa'","'United States'","'MSC'"
"'Yangzhou Taizhou Airport'","'Yangzhou'","'China'","'YTY'"
"'Oakland County International Airport'","'Pontiac'","'United States'","'PTK'"
"'Kissidougou Airport'","'Kissidougou'","'Guinea'","'KSI'"
"'Dillant Hopkins Airport'","'Keene'","'United States'","'EEN'"
"'Tianshui Maijishan Airport'","'Tianshui'","'China'","'THQ'"
"'Kawama Airport'","'Kawama'","'Cuba'","'VRO'"
"'Kooddoo Airport'","'Kooddoo'","'Maldives'","'GKK'"
"'Rochester Airport'","'Rochester'","'United Kingdom'","'RCS'"
"'Termas de Río Hondo international Airport'","'Rio Hondo'","'Argentina'","'RHD'"
"'Keetmanshoop Airport'","'Keetmanshoop'","'Namibia'","'KMP'"
"'Kangding Airport'","'Kangding'","'China'","'KGT'"
"'Velikiy Ustyug Airport'","'Veliky Ustyug'","'Russia'","'VUS'"
"'Iowa City Municipal Airport'","'Iowa City'","'United States'","'IOW'"
"'Turpan Jiaohe Airport'","'Turpan'","'China'","'TLQ'"
"'Lee Airport'","'Annapolis'","'United States'","'ANP'"
"'Cuamba Airport'","'Cuamba'","'Mozambique'","'FXO'"
"'Bodaybo Airport'","'Bodaibo'","'Russia'","'ODO'"
"'Zhytomyr Airport'","'Zhytomyr'","'Ukraine'","'ZTR'"
"'Mattala Rajapaksa International Airport'","'Mattala'","'Sri Lanka'","'HRI'"
"'Pecos Municipal Airport'","'Pecos'","'United States'","'PEQ'"
"'Hattiesburg Bobby L Chain Municipal Airport'","'Hattiesburg'","'United States'","'HBG'"
"'Botucatu - Tancredo de Almeida Neves Airport'","'Botucatu'","'Brazil'","'QCJ'"
"'Mário Pereira Lopes–São Carlos Airport'","'Sao Carlos'","'Brazil'","'QSC'"
"'Chan Gurney Municipal Airport'","'Yankton'","'United States'","'YKN'"
"'Sir Bani Yas Airport'","'Sir Bani Yas Island'","'United Arab Emirates'","'XSB'"
"'Bromont (Roland Desourdy) Airport'","'Bromont'","'Canada'","'ZBM'"
"'Kratie Airport'","'Kratie'","'Cambodia'","'KTI'"
"'Guyuan Liupanshan Airport'","'Guyuan'","'China'","'GYU'"
"'Changhai Airport'","'Changhai'","'China'","'CNI'"
"'Redhill Aerodrome'","'Redhill'","'United Kingdom'","'KRH'"
"'Jiagedaqi Airport'","'Jiagedaqi District'","'China'","'JGD'"
"'Chinchilla Airport'","'Chinchilla'","'Australia'","'CCL'"
"'Hayward Executive Airport'","'Hayward'","'United States'","'HWD'"
"'Motueka Airport'","'Motueka'","'New Zealand'","'MZP'"
"'Shute Harbour Airport'","'Shute Harbour'","'Australia'","'JHQ'"
"'Ann Arbor Municipal Airport'","'Ann Arbor'","'United States'","'ARB'"
"'Shepparton Airport'","'Shepparton'","'Australia'","'SHT'"
"'Temora Airport'","'Temora'","'Australia'","'TEM'"
"'Gayndah Airport'","'Gayndah'","'Australia'","'GAH'"
"'Wilcannia Airport'","'Wilcannia'","'Australia'","'WIO'"
"'Bijie Feixiong Airport'","'Bijie'","'China'","'BFJ'"
